Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,30000
Base Time Seconds,1708790462
Base Time Fractional,.690476693
Base Time,02/24/2024 16:01:02.690476693
Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Relative Time,Channel,CH Label
1.170369585005e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.120838000,None,
1.16674470643e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.121075364,None,
1.168315899532e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.121317122,None,
1.169689147047e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.121556728,None,
1.166163241266e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.121798516,None,
1.1768770462e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.122039546,None,
1.174266638762e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.122276970,None,
1.171309826546e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.122515849,None,
1.170740732981e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.122754697,None,
1.16433224458e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.122992879,None,
1.158628572442e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.125486000,None,
1.157304812625e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.125724667,None,
1.155906823285e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.125966425,None,
1.155535675673e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.126206000,None,
1.15271495382e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.126444879,None,
1.152628352711e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.126684485,None,
1.157181096754e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.126924061,None,
1.157255326277e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.127165819,None,
1.155176899648e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.127407576,None,
1.155411959802e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.127645728,None,
1.190040032025e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.130138000,None,
1.193714393386e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.130376667,None,
1.20951291008e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.130615546,None,
1.203562176697e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.130854425,None,
1.189532796955e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.131094031,None,
1.199368208679e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.131331455,None,
1.192403005156e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.131569576,None,
1.201953870378e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.131806303,None,
1.194926808919e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.132043031,None,
1.195829934776e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.132284061,None,
1.18667496034e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.134776000,None,
1.185437801633e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.135014152,None,
1.176468401004e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.135255213,None,
1.177482871144e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.135491910,None,
1.176369428307e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.135730788,None,
1.171556880935e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.135973273,None,
1.164096813929e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.136212879,None,
1.158591457681e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.136450303,None,
1.164010212819e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.136689182,None,
1.151316964481e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.136926606,None,
1.130483211847e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.139418000,None,
1.138005136788e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.139657819,None,
1.1329204145e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.139899606,None,
1.136446316817e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.140137788,None,
1.129332654249e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.140376637,None,
1.138636087729e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.140614061,None,
1.133798797183e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.140851485,None,
1.133786425596e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.141091061,None,
1.132054403405e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.141330637,None,
1.134454491298e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.141573152,None,
1.135765879528e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.144067000,None,
1.138982492167e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.144304849,None,
1.140392853094e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.144543031,None,
1.139786645327e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.144783334,None,
1.146430187586e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.145022182,None,
1.145613662839e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.145261788,None,
1.153234560477e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.145499970,None,
1.149498341181e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.145740273,None,
1.158480113397e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.145979849,None,
1.152727325407e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.146218758,None,
1.138933005819e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.148714000,None,
1.152220090337e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.148951697,None,
1.143077487489e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.149190606,None,
1.150253007992e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.149430213,None,
1.141469181169e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.149671303,None,
1.146788963611e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.149913091,None,
1.135617420483e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.150153394,None,
1.146219870606e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.150390819,None,
1.136025682856e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.150630394,None,
1.14269396829e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.150868546,None,
1.136062797617e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.153361000,None,
1.145823979819e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.153599182,None,
1.148001379145e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.153838061,None,
1.146603389805e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.154075485,None,
1.14836015517e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.154315091,None,
1.14463630746e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.154552516,None,
1.144735280157e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.154794243,None,
1.150327237515e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.155036728,None,
1.143782667952e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.155277788,None,
1.145205400466e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.155518122,None,
1.151675740506e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.158011000,None,
1.152974757149e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.158249243,None,
1.146046668387e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.158489576,None,
1.149176679917e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.158728425,None,
1.159210037034e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.158967303,None,
1.155609905196e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.159207606,None,
1.165692748661e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.159446455,None,
1.154174801095e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.159686758,None,
1.152962385562e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.159928516,None,
1.163082343789e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.160168849,None,
1.189012167909e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.162664000,None,
1.178496338202e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.162901031,None,
1.180636618836e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.163141364,None,
1.18308618858e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.163380243,None,
1.176640603547e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.163617667,None,
1.176442658517e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.163855152,None,
1.180834563866e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.164097637,None,
1.178706654796e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.164336516,None,
1.180723219787e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.164577546,None,
1.18348207864e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.164816425,None,
1.163539116888e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.167308000,None,
1.1632916856e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.167549758,None,
1.144016788324e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.167790819,None,
1.149608735416e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.168031849,None,
1.141505360759e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.168271425,None,
1.148619010267e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.168513182,None,
1.137063969153e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.168751334,None,
1.139624882975e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.168991637,None,
1.151118066268e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.169230516,None,
1.151563442585e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.169467273,None,
1.14913861597e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.171960000,None,
1.149101501277e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.172198849,None,
1.145154972245e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.172437728,None,
1.143756985472e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.172675182,None,
1.14681276187e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.172915546,None,
1.145018885037e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.173155849,None,
1.136358789984e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.173393273,None,
1.142099195848e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.173632152,None,
1.138870217549e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.173869606,None,
1.14040429153e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.174107061,None,
1.137769148321e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.176601000,None,
1.137583574856e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.176842576,None,
1.133785504597e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.177083637,None,
1.14352192575e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.177323273,None,
1.139303222302e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.177563576,None,
1.141715677353e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.177801728,None,
1.1355546383e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.178038576,None,
1.13731140044e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.178276000,None,
1.141418759808e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.178516334,None,
1.138981561629e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.178758122,None,
1.144919912523e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.181248000,None,
1.139327965431e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.181485394,None,
1.138004208044e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.181723697,None,
1.136556735014e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.181965455,None,
1.135678353944e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.182204394,None,
1.140169231807e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.182441849,None,
1.142866232838e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.182682182,None,
1.153208860645e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.182921061,None,
1.151118066268e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.183161425,None,
1.153654236962e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.183403910,None,
1.156351237993e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.185901000,None,
1.145835408285e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.186141243,None,
1.158986381202e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.186380122,None,
1.141913622383e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.186619728,None,
1.150276799891e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.186857152,None,
1.135987643053e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.187098213,None,
1.150932492803e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.187336425,None,
1.132016370893e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.187578213,None,
1.15001699704e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.187820697,None,
1.136643335964e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.188061091,None,
1.136927881945e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.190553000,None,
1.148136519257e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.190792879,None,
1.141530103887e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.191030334,None,
1.153604750705e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.191272819,None,
1.143670384522e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.191514000,None,
1.142680659373e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.191754303,None,
1.161225634352e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.191993182,None,
1.156450210508e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.192231425,None,
1.167559875305e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.192471819,None,
1.176900406399e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.192709970,None,
1.191956600228e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.195202000,None,
1.190533870326e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.195438697,None,
1.184546033175e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.195678303,None,
1.188183273097e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.195917910,None,
1.18909876886e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.196158334,None,
1.193923678961e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.196395061,None,
1.196459849656e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.196634637,None,
1.189358571712e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.196872940,None,
1.183605794283e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.197110364,None,
1.191003989772e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.197348516,None,
1.143140886007e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.199844000,None,
1.146654411964e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.200083879,None,
1.133577662188e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.200324213,None,
1.135383911448e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.200563849,None,
1.132872482683e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.200801303,None,
1.13504987905e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.201039485,None,
1.132303390451e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.201281273,None,
1.133441574915e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.201518758,None,
1.129779590116e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.201758334,None,
1.129111525321e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.201996546,None,
1.133256001361e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.204488000,None,
1.130707457886e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.204726758,None,
1.134802447645e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.204966485,None,
1.131895128632e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.205208364,None,
1.138538661867e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.205450152,None,
1.132897225824e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.205686970,None,
1.136608696904e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.205925122,None,
1.140406768977e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.206164091,None,
1.132785881691e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.206404394,None,
1.140889260218e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.206642546,None,
1.153768064869e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.209139000,None,
1.144860534274e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.209380606,None,
1.151392723377e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.209617394,None,
1.163356031828e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.209854819,None,
1.151120548831e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.210096606,None,
1.149598845688e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.210333334,None,
1.14601109031e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.210572940,None,
1.148646234777e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.210811819,None,
1.14421721262e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.211049970,None,
1.140678943523e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.211291031,None,
1.133033313097e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.213785000,None,
1.13365189161e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.214023516,None,
1.134295213264e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.214263091,None,
1.136113834094e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.214503516,None,
1.129631131272e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.214741728,None,
1.142448078072e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.214979910,None,
1.128752749783e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.215218091,None,
1.135693200705e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.215459910,None,
1.1258330592e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.215697425,None,
1.132785881691e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.215934849,None,
1.15567328669e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.218426000,None,
1.150910232136e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.218665667,None,
1.151640154782e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.218907455,None,
1.156168149501e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.219145637,None,
1.148386431801e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.219385940,None,
1.155302139582e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.219623394,None,
1.15749190752e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.219862303,None,
1.153396917761e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.220099152,None,
1.155747516112e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.220340213,None,
1.156019690658e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.220579819,None,
1.130212595075e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.223076000,None,
1.14604820502e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.223314970,None,
1.133008569956e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.223554031,None,
1.144934763696e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.223792243,None,
1.149549359407e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.224029667,None,
1.154584588506e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.224269273,None,
1.159236298928e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.224506697,None,
1.165261253649e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.224747031,None,
1.17169447019e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.224986667,None,
1.181925758803e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.225226273,None,
1.175987405073e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.227720000,None,
1.177137961108e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.227961697,None,
1.174230642095e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.228199849,None,
1.183286631532e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.228438758,None,
1.186787785919e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.228676213,None,
1.179105040781e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.228914364,None,
1.183521691368e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.229155425,None,
1.178771008384e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.229393576,None,
1.180144252684e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.229634637,None,
1.179723619295e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.229872788,None,
1.15611866322e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.232365000,None,
1.155970204377e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.232605303,None,
1.155636171979e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.232844910,None,
1.165088051666e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.233084516,None,
1.155302139582e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.233323455,None,
1.165149909517e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.233562303,None,
1.154906249334e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.233801303,None,
1.157714595785e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.234039576,None,
1.149586474117e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.234277000,None,
1.151392723377e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.234516606,None,
1.133022608849e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.237009000,None,
1.134371109692e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.237247364,None,
1.127975009363e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.237487758,None,
1.129125565128e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.237728122,None,
1.132045255027e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.237965697,None,
1.131525649197e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.238207606,None,
1.131575135467e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.238448637,None,
1.132292686374e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.238689697,None,
1.133888618565e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.238927152,None,
1.130647267914e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.239166819,None,
